id,neighbourhood_group_cleansed,name,host_id,host_name,host_is_superhost,calculated_host_listings_count,latitude,longitude,kitchen,patio or balcony,elevator,air conditioning,number_of_reviews,review_scores_rating,room_type_encoded,bedrooms_encoded,price,price_category,distance_from_city_center,distance_category
443909,Ciutat Vella,Barcelona Gotico; great  location; office space,2204578,Francesca,t,1,41.37733,2.17651,1,0,0,0,361,4.78,1,0,35.0,Low-Cost,1.2997397322238315,1-2 km
512737,Ciutat Vella,bcn-rentals-ramblas 3; just 7-10 min to Ramblas,488117,David Y Maria,t,6,41.37701,2.16663,1,0,1,0,40,4.88,2,1,242.0,Luxury,1.166947969661663,1-2 km
449854,Ciutat Vella,Center location. Magic terrace. 360º views,1267680,Victor,f,5,41.38734,2.18018,1,1,0,1,231,4.7,2,0,150.0,Economic,0.9660816755732811,<1 km
513825,Eixample,Three Bedroom Apartment Sagrada Familia - S3,1093718,Alexey,f,14,41.40012,2.1756,1,1,1,1,90,4.69,2,1,230.0,Luxury,1.5301907054018788,1-2 km
449999,Eixample,Centre. Attic. Big terrace. Lift. Views. Quiet Sun,1267680,Victor,f,5,41.38946,2.17593,1,1,1,1,101,4.64,2,1,241.0,Luxury,0.6529880978721321,<1 km
451758,Ciutat Vella,Loft luminoso y elegante. Centrico.,1267680,Victor,f,5,41.38139,2.16692,1,1,1,1,212,4.78,2,0,156.0,Economic,0.6828213531600303,<1 km
517407,Eixample,Luxury Apartment Sagrada Familia,1093718,Alexey,f,14,41.4003,2.17502,1,1,1,1,152,4.69,2,1,400.0,Luxury,1.5311241853606514,1-2 km
456333,Eixample,DOUBLE ROOM with WIFI,2268672,Bruna,f,1,41.39937,2.17599,1,0,1,0,41,4.9,1,0,239.0,Luxury,1.4668274038524227,1-2 km
519494,Sant Martí,CHARMING HOUSE IN BARCELONA NEAR BEACH,2556699,Ernest,t,1,41.39095,2.1964,1,1,0,1,45,4.8,2,1,292.0,Luxury,2.352498437637872,2-3 km
462062,Eixample,Centro Histórico a 15 min. caminando,16569867,Lola,t,2,41.37850578093848,2.1517925726746037,0,0,1,0,153,4.86,1,0,239.0,Luxury,1.7159289976126664,1-2 km
519631,Eixample,Spacious Classical 1870's Charming Apartment,893805,Phil And Fiona,t,13,41.39506,2.17308,1,1,1,1,604,4.8,2,1,393.0,Luxury,0.9301347064004464,<1 km
469157,Ciutat Vella,Big Central Flat 2XenSuites special offer  50% OFF,340570,Audun,f,2,41.38046,2.17822,1,1,0,0,36,4.41,2,1,209.0,Luxury,1.1133993865008485,1-2 km
520389,Eixample,Great Design apartment in Barcelona center,1432835,Angel,t,41,41.3888,2.15898,1,1,1,1,342,4.61,2,1,331.0,Luxury,0.817496095982321,<1 km
522705,Eixample,MODERN FLAT. BARCELONA CENTER,2570705,Pilar,t,1,41.39646,2.17132,1,1,0,1,178,4.78,2,1,210.0,Luxury,1.0326618807368235,1-2 km
522987,Eixample,Between S. Familia & Beach Red by months,1697782,Joel,t,2,41.40162,2.18287,0,1,1,0,337,4.74,1,0,61.0,Low-Cost,1.9791609651803825,1-2 km
469177,Sants-Montjuïc,Cozy Spacius apartment in Paralel for 8,1432835,Angel,t,41,41.37501,2.16009,1,1,1,0,309,4.54,2,1,341.0,Luxury,1.5498994910095452,1-2 km
469710,Eixample,Loft bohemio muy  cerca de Paseo de Gracia,1995385,Ana,t,3,41.396084,2.168906,1,0,0,1,157,4.71,2,0,165.0,Economic,0.9659540797348186,<1 km
472062,Gràcia,close to Paseo de Gracia.,2337603,Rosa,t,4,41.39822,2.16081,1,1,1,1,96,4.86,2,1,251.0,Luxury,1.3674031793152803,1-2 km
528979,Gràcia,Suite con mucho encanto!,2598629,Nextor,t,3,41.39807,2.15483,0,0,1,0,145,4.73,1,0,40.0,Low-Cost,1.6513910432141028,1-2 km
473395,Sarrià-Sant Gervasi,Walking distance to Paseo de Gracia,2337603,Rosa,t,4,41.39871,2.15292,1,1,1,1,74,4.85,2,1,288.0,Luxury,1.8145030212198445,1-2 km
531195,Eixample,Large 4BR bright with balconies,2608724,Stay Together Barcelona Apartments,t,3,41.37535,2.16727,1,1,1,1,762,4.94,2,1,642.0,Luxury,1.3444858630557395,1-2 km
473459,Gràcia,GALA - Between Gracia and Sant Gervasi,2337603,Rosa,t,4,41.3990403,2.1527793,1,1,1,0,87,4.9,2,1,271.0,Luxury,1.8485077261205984,1-2 km
534410,Eixample,Loft avec Terrasse et vue Sagrada Familia 360’,2626568,Caroline,t,1,41.39877,2.17755,1,1,1,1,202,4.75,2,0,283.0,Luxury,1.4682678217204992,1-2 km
645513,Sant Martí,BEACH ;ATTIC APARTMENT TERRACE !,3041333,Kees,f,1,41.39698,2.19963,1,1,0,1,179,4.66,2,1,140.0,Economic,2.7991018416404123,2-3 km
534550,Eixample,Large 3BR bright with balconies,2608724,Stay Together Barcelona Apartments,t,3,41.37535,2.16727,1,1,1,1,588,4.96,2,1,535.0,Luxury,1.3444858630557395,1-2 km
536440,Horta-Guinardó,Suite; bathroom & workspace Near Sagrada Familia!,2635405,Montserrat,f,1,41.40987,2.17203,1,1,1,0,44,4.8,1,0,120.0,Economic,2.5148764947179876,2-3 km
648112,Eixample,New room  Barcelona city center,3250864,Salas Y Oscar,f,1,41.38107,2.14446,1,0,1,0,4,4.25,1,0,239.0,Luxury,2.133424958284828,2-3 km
537176,Eixample,Nice renewed apartament with WiFi (HUTB - 004893),2638282,Fernando,t,1,41.38075,2.15804,1,1,1,1,533,4.86,2,1,180.0,Economic,1.1501997447234626,1-2 km
543342,Eixample,Gran Vía Apartment Catalunya square,177617,Joaquin,t,7,41.38324,2.15969,1,0,1,0,391,4.6,2,1,180.0,Economic,0.8755131013867168,<1 km
548052,Eixample,sfp2 2 Bedroom Acomodis Apartment Sagrada Familia,1447144,Acomodis Apartments,f,207,41.40263,2.17072,1,0,1,1,4,3.75,2,1,294.0,Luxury,1.702706736174535,1-2 km
548085,Eixample,"\sfa1 A Nice \""\""Acomodis\""\"" Penthouse Sagrada Familia!\""",1447144,Acomodis Apartments,f,207,41.40213,2.17083,1,0,1,1,2,4.0,2,0,284.0,Luxury,1.6484303243797016,1-2 km
656990,Sarrià-Sant Gervasi,Bedroom in charming Gracia apt,3310089,Diana,t,4,41.40235,2.14709,1,0,0,1,27,4.93,1,0,92.0,Low-Cost,2.4459805573312465,2-3 km
554955,Ciutat Vella,Long term Modernist Apartment minimon 32 nights,368317,Nacharosa,f,6,41.38192,2.1669,1,1,0,1,1,4.0,2,1,70.0,Low-Cost,0.6256360007340387,<1 km
659469,Sant Martí,TANGER JAZZ POBLENOU BEACH & POOL,2069930,Rebecca,f,1,41.40286,2.19615,1,1,1,1,140,4.62,2,0,215.0,Luxury,2.8699084444740746,2-3 km
662879,Sants-Montjuïc,CENTRAL AND CHARMING FLAT,3347847,Frédéric,f,1,41.37335,2.15589,1,1,0,1,138,4.65,2,1,150.0,Economic,1.8881961482234488,1-2 km
558886,Eixample,3 bedrooms Apt in Barcelona center,2747795,Stephanie,f,2,41.38201,2.14828,1,0,1,1,229,4.58,2,1,191.0,Economic,1.7980871031889902,1-2 km
663096,Eixample,Gaudi Luxury by Cocoon Barcelona,3348832,Mathieu,t,6,41.39025,2.16474,1,1,1,0,402,4.89,2,1,564.0,Luxury,0.45179759721568413,<1 km
667177,Sant Martí,Big house (+ 100 m2)+Terrace+Wifi+Parking,3357515,Teresa,t,1,41.40062,2.18952,1,1,0,1,273,4.82,2,1,273.0,Luxury,2.2816993215783596,2-3 km
563971,Eixample,APARTAMENT IN BARCELONA CENTRE,2773231,Arama,t,1,41.37641,2.15895,1,0,1,0,787,4.76,2,0,119.0,Economic,1.4634122533269245,1-2 km
667248,Eixample,Room for two with private bathroom,1646166,Carolina,f,1,41.39031,2.17563,1,0,1,1,78,4.73,1,0,239.0,Luxury,0.669806412150687,<1 km
564809,Sarrià-Sant Gervasi,UNA HABITACIÓN CON VISTAS,2598629,Nextor,t,3,41.39748,2.15357,0,0,1,1,100,4.84,1,0,40.0,Low-Cost,1.681739601134505,1-2 km
670782,Eixample,Borrell · Near ramblas; in front of San Antoni´s market,3399123,Eberhard&Aurélie@Es-Flats,f,11,41.3773,2.16308,1,1,0,1,293,4.41,2,0,120.0,Economic,1.2138289426380602,1-2 km
567855,Ciutat Vella,United colors of Barcelona; Gothic center,2793529,Cleofas,f,1,41.38039,2.17739,0,1,0,0,245,4.77,1,1,85.0,Low-Cost,1.07022199973646,1-2 km
670956,Sant Martí,Habitación en la playa de Barcelona,3400078,Núria,f,1,41.39944,2.20678,1,0,0,0,88,4.67,1,0,193.0,Economic,3.4548064475512765,3-5 km
568129,Eixample,Acogedora y céntrica habitación. Aprende español,2795488,Zulma,t,2,41.38192,2.15563,1,0,1,1,110,4.89,1,0,41.0,Low-Cost,1.2418405823087952,1-2 km
671458,Sants-Montjuïc,Sunny and comfortable apartment in the city centre,3403659,Montserrat,t,7,41.37353,2.16131,1,1,1,1,219,4.68,2,0,169.0,Economic,1.6578760328013091,1-2 km
568185,Eixample,Confortable y céntrica habitación.,2795488,Zulma,t,2,41.3819,2.15419,1,0,1,1,88,4.75,1,0,37.0,Low-Cost,1.3488171179277648,1-2 km
569610,Sants-Montjuïc,Pl España  / Sants Station / MCW,2700806,Andres,f,1,41.37518,2.14026,1,1,0,0,50,4.74,2,0,189.0,Economic,2.7271049999523225,2-3 km
677012,Gràcia,HABITACION INDIVIDUAL  BARCELONA,3441858,Jose,f,1,41.40853,2.1493,1,0,0,0,30,4.87,1,0,194.0,Economic,2.8481483896280477,2-3 km
682808,Eixample,Central Townhouse Barcelona,3479346,Ewa & Pau,f,16,41.39362,2.16868,1,1,0,0,244,4.83,2,1,699.0,Luxury,0.6916646405071022,<1 km
576046,Eixample,HABITACIÓN DOBLE;  EDIFICIO 1900; Forum; Sag.Fami,2833463,Josefa,t,2,41.40315,2.18462,1,0,0,0,52,4.56,1,0,30.0,Low-Cost,2.202912883755784,2-3 km
578180,Sant Martí,Nice room with private bathroom,2843953,July,f,1,41.40562,2.18658,1,0,1,0,10,4.78,1,0,193.0,Economic,2.5206862741027147,2-3 km
578558,Eixample,Cal Mateu 11  huéspedes - Sagrada Família,2846323,Joan,f,1,41.3969,2.17842,1,1,1,0,122,4.85,2,1,529.0,Luxury,1.3367572688104923,1-2 km
682871,Sarrià-Sant Gervasi,Well connected & quiet apartment,3479346,Ewa & Pau,f,16,41.39679,2.14705,1,0,1,0,373,4.67,2,1,150.0,Economic,2.0788974660046073,2-3 km
582364,Sarrià-Sant Gervasi,Spectacular Modern Uptown Duplex,2660281,Maria,t,1,41.41015,2.14451,1,1,1,1,501,4.86,2,1,265.0,Luxury,3.230602145169643,3-5 km
684160,Ciutat Vella,Beautiful apartment for 1 people,2001386,Silvina,f,1,41.38245,2.1841,1,0,1,0,1,5.0,1,0,45.0,Low-Cost,1.405399471034926,1-2 km
584348,Sant Martí,family beach apartment,2879377,Joaquim,f,1,41.399,2.2062,1,1,1,1,228,4.67,2,1,255.0,Luxury,3.3913577592552073,3-5 km
585762,Eixample,Sweet Inn | Spacious loft. near Las Ramblas,1405013,Midtown,f,11,41.39401,2.17159,1,1,1,1,134,4.5,2,0,326.0,Luxury,0.7761679455391196,<1 km
684639,Eixample,Habitación grande y luminosa,3297466,Rosa Leni,t,3,41.38584,2.14458,1,1,1,1,1,5.0,1,0,33.0,Low-Cost,2.011379521975647,2-3 km
585872,Ciutat Vella,bmar Happy Flat in Barceloneta Beach; old town,1447144,Acomodis Apartments,f,207,41.38188,2.18968,1,0,0,1,0,0.0,2,0,393.0,Luxury,1.8627016220984214,1-2 km
587203,Sant Martí,sunny place close to the beach!,2895402,Cristina,t,1,41.40231,2.20085,1,1,0,1,159,4.77,1,0,21.0,Low-Cost,3.1599891987077684,3-5 km
684643,Eixample,Habitación cómoda y tranquila,3297466,Rosa Leni,t,3,41.38527512062284,2.1469959661827978,1,0,1,1,8,4.75,1,0,25.0,Low-Cost,1.817760985967234,1-2 km
588268,Eixample,Loft apartment in Sagrada Familia,2738055,Pepo,t,1,41.40275,2.17698,1,1,0,0,422,4.77,2,0,144.0,Economic,1.8444333004849163,1-2 km
688295,Nou Barris,Nice and calm room,3109259,Milian,f,1,41.43212,2.17242,1,1,0,0,36,4.86,1,1,84.0,Low-Cost,4.982831376553268,3-5 km
588996,Eixample,Renewed apartment at The Eixample (HUTB-003387),2843608,Fernando,t,1,41.37971,2.1575,1,1,1,1,393,4.82,2,1,180.0,Economic,1.2604686144776487,1-2 km
688527,Sant Martí,Special apartment with terrace,3515147,Jaume,t,1,41.40924,2.20118,1,1,0,1,297,4.76,2,0,130.0,Economic,3.6445187281776814,3-5 km
590503,Eixample,Cozy apartment  perfect situation - metro & WIFI,6057270,Alex,t,10,41.39987,2.17047,1,1,1,1,578,4.87,2,1,175.0,Economic,1.3953473568683692,1-2 km
594235,Gràcia,Sunny apartment in Gracia,2934588,Aleix Y Alba,f,1,41.40427,2.15159,1,1,1,1,138,4.88,2,1,194.0,Economic,2.352028400553666,2-3 km
688946,Sant Martí,Nice Renovated Apartment - El Clot,2907783,Camille,t,1,41.40828,2.19255,1,0,1,1,231,4.81,2,1,209.0,Luxury,3.062896130781835,3-5 km
594580,Gràcia,Sunny Attic with stylish garden terrace,2937042,Eleonora,t,1,41.40709,2.15523,1,0,1,1,431,4.8,2,1,254.0,Luxury,2.457093806410186,2-3 km
689713,Sant Martí,Ciutadella/Born; Wi-Fi; Nice Views,3522986,Blanca,f,1,41.39181,2.18511,1,0,1,0,39,4.74,1,0,56.0,Low-Cost,1.461986583438967,1-2 km
598329,Ciutat Vella,views apartment,2958781,Carlos,t,2,41.377438,2.188638,1,1,1,0,144,4.9,2,1,350.0,Luxury,2.0054780554824174,2-3 km
694516,Horta-Guinardó,Independent apartment in house with garden,3019128,Roser,t,1,41.42593,2.16748,1,1,0,0,58,4.86,2,0,45.0,Low-Cost,4.285358651703744,3-5 km
615381,Ciutat Vella,Pelai Street; between Universitat i Catalunya,3050422,David,f,2,41.3848,2.16546,1,1,1,1,210,4.71,2,1,236.0,Luxury,0.39013482468076227,<1 km
617704,Eixample,sf00 NEW 1 BDR FLAT SAGRADA FAMILIA,1447144,Acomodis Apartments,f,207,41.40187,2.17208,1,0,1,1,0,0.0,2,0,151.0,Economic,1.6349668189787812,1-2 km
696301,Ciutat Vella,Fantastic rooms in center of Bcn!,3565553,José Luis,f,1,41.38902,2.17789,1,0,1,0,51,4.76,1,1,167.0,Economic,0.7956651989243073,<1 km
619728,Eixample,Atico Sagrada Familia,2439400,KeyBarcelona,f,32,41.40118,2.17793,1,1,1,1,99,4.26,2,1,192.0,Economic,1.7185877058154782,1-2 km
698593,Gràcia,Cosy and modern apartment in Gracia,3454952,Eduard,t,3,41.40237,2.15865,1,0,0,1,429,4.78,2,1,174.0,Economic,1.860032455703357,1-2 km
621656,Sants-Montjuïc,The Room in BCN,3081150,Andrea,t,2,41.37206,2.14117,0,0,1,0,337,4.86,1,0,60.0,Low-Cost,2.8543388559795595,2-3 km
699920,Eixample,Romantic hideaway; Pl. Catalunya; communal terrace,3590196,DestinationBCN - Apartments & Rooms,t,12,41.38734,2.16448,1,0,0,1,85,4.96,2,0,252.0,Luxury,0.3437747274920504,<1 km
627909,Eixample,Doble bedroom in center Barcelona,3117978,Esther,f,1,41.39978,2.18291,1,0,1,1,46,4.72,1,0,59.0,Low-Cost,1.822063160886553,1-2 km
700150,Eixample,Luxury 2 bed suite with courtyard in city-centre,3590196,DestinationBCN - Apartments & Rooms,t,12,41.38686,2.16449,1,1,0,1,105,4.85,2,1,364.0,Luxury,0.34809491595648073,<1 km
630566,Sant Martí,Magnífico Atico con piscina/jardín cerca de playa,3134685,Florian,f,1,41.40618,2.20279,1,1,1,1,73,4.68,2,1,286.0,Luxury,3.5346800268374245,3-5 km
703941,Eixample,Sagrada Familia Apartment Eixample 22,3615168,Eduardo,t,13,41.39739,2.17108,1,1,1,1,71,4.97,2,1,239.0,Luxury,1.1299370788016323,1-2 km
632818,Ciutat Vella,DOUBLE ROOM EN SUITE AT MODERNISTA,2123233,Arnold,f,3,41.3902,2.17911,1,1,1,0,30,4.67,1,0,90.0,Low-Cost,0.9304140868973869,<1 km
634786,Eixample,Bcn City Oasis - Arty Apt -  5 ensuite bedrooms,114509,Stevie,f,1,41.39078,2.15916,1,0,0,1,1,4.0,2,1,500.0,Luxury,0.8725967023128175,<1 km
703973,Eixample,Sagrada Familia Apartment Eixample 43,3615168,Eduardo,t,13,41.39755,2.16887,1,0,1,0,79,4.85,2,1,239.0,Luxury,1.1288532167543335,1-2 km
703978,Eixample,Sagrada Familia Apartment Eixample 33,3615168,Eduardo,t,13,41.39874,2.16951,1,0,1,1,18,4.78,2,1,239.0,Luxury,1.2632333083513234,1-2 km
636702,Eixample,big loft in the heart of Barcelona,3099749,Martina,t,1,41.39544,2.17887,1,0,1,1,89,4.89,2,1,511.0,Luxury,1.2382310208611749,1-2 km
703984,Eixample,Sagrada Familia Apartment Eixample 42,3615168,Eduardo,t,13,41.39862,2.16903,1,1,1,1,55,4.95,2,1,239.0,Luxury,1.2481226068619304,1-2 km
715036,Sants-Montjuïc,Tapas in boho authentic in city center,3682696,Montserrat,f,1,41.37455,2.16669,1,1,0,0,353,4.52,2,1,199.0,Economic,1.4377137050053874,1-2 km
639137,Eixample,10 p; CENTRIC; NEAR SANTS STATION train AIRPORT,1257705,José Luis,f,5,41.38496,2.14292,1,1,0,1,58,4.16,2,1,271.0,Luxury,2.159498462648976,2-3 km
639820,Eixample,Private Roof Top Sant Antoni,3194412,Cloud5,f,2,41.37752,2.16021,1,1,1,1,222,4.52,2,1,173.0,Economic,1.3026572876692648,1-2 km
721378,Eixample,Big and nice apartment near to Sagrada Familia,3724467,EasySleep,f,12,41.39884,2.17697,1,0,1,1,11,4.55,2,1,318.0,Luxury,1.4510858016341137,1-2 km
642491,Les Corts,Calm and large 3-bedroom apartment (Camp Nou),3211290,Jose,t,1,41.37606,2.12222,1,1,1,1,6,4.83,2,1,109.0,Economic,4.069841685328099,3-5 km
721470,Eixample,Nice studio with small private terrace,3724467,EasySleep,f,12,41.39884,2.17697,1,1,1,1,50,4.64,2,0,246.0,Luxury,1.4510858016341137,1-2 km
644534,Eixample,Habitation ambiente Internacional!,3200533,Morgan,f,2,41.38083,2.15674,1,0,0,0,16,4.75,1,0,35.0,Low-Cost,1.2299387862396658,1-2 km
721471,Eixample,Beautiful private terrace in Studio near Sagrada,3724467,EasySleep,f,12,41.39786,2.17583,1,1,1,0,36,4.53,2,0,260.0,Luxury,1.310169228533924,1-2 km
721473,Eixample,Apartment 2 bedrooms near to Sagrada Familia,3724467,EasySleep,f,12,41.39884,2.17697,1,1,1,1,3,4.33,2,1,282.0,Luxury,1.4510858016341137,1-2 km
721478,Eixample,Apartment private terrace near to Sagrada Familia,3724467,EasySleep,f,12,41.39884,2.17697,1,1,1,1,106,4.65,2,1,359.0,Luxury,1.4510858016341137,1-2 km
721479,Eixample,Apartment near to Sagrada Familia private terrace,3724467,EasySleep,f,12,41.39884,2.17697,1,1,1,1,96,4.65,2,1,359.0,Luxury,1.4510858016341137,1-2 km
773886,Gràcia,Discover the Real Barcelona from an Apartment in Gracia,893805,Phil And Fiona,t,13,41.40657,2.16029,1,1,0,0,513,4.82,2,1,241.0,Luxury,2.241475887103804,2-3 km
775644,Eixample,Top Apartment in the eixample BCN,177617,Joaquin,t,7,41.38103,2.15219,1,1,1,0,354,4.61,2,1,169.0,Economic,1.5414437546693196,1-2 km
721504,Eixample,Nice and Cozy Superior Apartment near to Sagrada,3724467,EasySleep,f,12,41.39711,2.16921,1,0,1,1,11,4.82,2,1,335.0,Luxury,1.0809011578746586,1-2 km
721509,Eixample,One bedroom apartment near to Sagrada Familia,3724467,EasySleep,f,12,41.39795,2.1703,1,1,1,1,31,4.35,2,1,269.0,Luxury,1.1816467425517823,1-2 km
775794,Sant Martí,Taulat House l Mediterranean Loft l ChillOut,4092116,Joel Turyhost,f,8,41.398799896240234,2.2047479152679443,1,1,0,0,202,4.66,2,0,166.0,Economic,3.270972835147036,3-5 km
721510,Eixample,2 bedroom apartment near to Sagrada Familia,3724467,EasySleep,f,12,41.39795,2.1703,1,1,1,1,2,5.0,2,1,282.0,Luxury,1.1816467425517823,1-2 km
721511,Eixample,Beautiful apt with private terrace near to Sagrada,3724467,EasySleep,f,12,41.39795,2.1703,1,1,1,1,99,4.68,2,1,302.0,Luxury,1.1816467425517823,1-2 km
776038,Gràcia,Heart of Gràcia 6 pax Wifi,4093480,Evelin & Gisele,t,1,41.40323,2.16005,1,1,1,0,327,4.83,2,1,237.0,Luxury,1.8992118396870603,1-2 km
721512,Eixample,Beautiful apt with private terrace near to Sagrada,3724467,EasySleep,f,12,41.39795,2.1703,1,0,1,1,4,4.0,2,1,302.0,Luxury,1.1816467425517823,1-2 km
777476,Eixample,Plaza Universidad,2439400,KeyBarcelona,f,32,41.38565,2.16089,1,1,0,1,79,4.04,2,1,444.0,Luxury,0.6720036684664512,<1 km
722742,Gràcia,Quiet apartment with terrace in Gracia,3548964,Xavier,t,1,41.39821,2.15489,1,1,1,1,286,4.83,2,1,161.0,Economic,1.6591558928026409,1-2 km
777587,Eixample,Modernist&Chic Eixample apartment,4101093,Eli&Agus,t,9,41.37545,2.15654,1,1,1,1,450,4.82,2,1,192.0,Economic,1.666757930495913,1-2 km
723462,Ciutat Vella,Port Vell Vista - Homecelona Apts,2748428,Sha,t,6,41.37955,2.18842,1,1,1,1,2,5.0,2,1,120.0,Economic,1.8698232073274206,1-2 km
790404,Gràcia,(P2) Cozy flat at Gracia. Close to La Pedrera,3885805,Gimena Ana,f,6,41.40319,2.15855,1,1,0,1,294,4.47,2,0,137.0,Economic,1.9456349958157717,1-2 km
724298,Eixample,Modern apartment with sunny terrace,3193594,Jan,f,10,41.41057,2.17411,1,0,1,1,1,5.0,2,0,216.0,Luxury,2.6170572219619883,2-3 km
724523,Sants-Montjuïc,nice penthouse ramblas/Montjuic,3487870,Denis,f,2,41.37251,2.16067,0,1,0,1,262,4.47,2,1,159.0,Economic,1.7829965513669574,1-2 km
725009,Eixample,Walk to Plaça de Catalunya from an Art-Filled Apartment,1935498,Nadia & Taras,t,3,41.37621,2.16393,1,0,1,1,235,4.81,2,0,286.0,Luxury,1.3038481669964888,1-2 km
790475,Gràcia,(P1) Cozy apart; Gracia LA PEDRERA,3885805,Gimena Ana,f,6,41.39925,2.15842,1,0,0,1,297,4.3,2,1,157.0,Economic,1.5675920221564617,1-2 km
725659,Gràcia,Sunny flat in the heart of Gracia,3514423,Sven,f,1,41.405,2.15999,1,1,0,0,147,4.75,2,1,52.0,Low-Cost,2.084649954541476,2-3 km
728480,Eixample,Mercedes Heritage - 4 Bedroom Apartment,2201772,Mercedes Heritage,f,7,41.38788,2.15228,1,0,1,1,22,4.64,2,1,534.0,Luxury,1.3625320967914778,1-2 km
729078,Ciutat Vella,In the heart of Barcelona,3786292,Flavio,t,1,41.37741,2.17391,1,0,0,0,470,4.61,2,1,96.0,Low-Cost,1.195920403685951,1-2 km
799240,Eixample,Cozy studio in Barcelona center,4206410,Sonia,t,1,41.37597,2.16613,1,1,1,0,48,4.54,2,0,79.0,Low-Cost,1.2875566243219945,1-2 km
731049,Sants-Montjuïc,Sunny Penhouse in Barcelona; Sants,3803356,Víctor,t,2,41.37202,2.12871,1,1,1,1,13,5.0,1,0,19.0,Low-Cost,3.7418791572579,3-5 km
800045,Les Corts,Vintage Deco 3Br Apt with Balcony,4212095,Elio / Wilken,f,33,41.38502,2.13058,1,1,1,1,64,4.52,2,1,192.0,Economic,3.182886775228038,3-5 km
801237,Eixample,3br apartment in Sagrada Familia,4217311,Frédéric,t,10,41.41013,2.17583,1,0,0,1,251,4.91,2,1,247.0,Luxury,2.5984097274513362,2-3 km
739557,Eixample,Apartamento zona Sagrada Familia,3868307,Maria,t,1,41.40135,2.17217,1,0,1,1,204,4.64,2,1,209.0,Luxury,1.5794959324037752,1-2 km
804268,Sant Martí,New VINTAGE LOFT in a quiet area with garden,4232898,Jordi & Manel,t,1,41.39529,2.19387,1,0,1,1,108,4.81,2,0,200.0,Economic,2.283293659805468,2-3 km
740113,Eixample,Sunny; authentic Sant Antoni Apartment,3193594,Jan,f,10,41.37785,2.16238,1,1,0,1,4,5.0,2,0,239.0,Luxury,1.1819283753768461,1-2 km
811918,Les Corts,A- WIFI &TERRACE CAMP NOU,4269183,Alba,t,5,41.3779,2.11991,1,1,1,1,478,4.85,2,0,100.0,Low-Cost,4.197346997476349,3-5 km
813031,Sants-Montjuïc,Bonito Apartamento junto a  Ramblas,206635,Miriam,f,1,41.37453,2.16587,1,1,1,1,71,4.49,2,1,189.0,Economic,1.4490915603498888,1-2 km
742156,Sarrià-Sant Gervasi,Apartment with BALCONY;  FREE WIFI,3678711,J,f,13,41.40888,2.14634,1,1,0,1,118,4.44,2,1,340.0,Luxury,3.025262145831766,3-5 km
742241,Gràcia,BIG apartment with GREAT COURTYARD,3678711,J,f,13,41.41035,2.14795,1,1,0,1,63,4.37,2,1,351.0,Luxury,3.0788035945463195,3-5 km
814172,Sant Martí,MAR BELLA 3 Barcelonastuff Apartment,4260952,Marc  I Laia,f,11,41.402599,2.20701,1,1,0,1,18,4.56,2,1,355.0,Luxury,3.6223873217569267,3-5 km
743612,Sant Andreu,BCN Chic Apartments - Free private parking,1233230,Montse,t,1,41.41622,2.18918,1,1,1,0,39,4.97,2,1,313.0,Luxury,3.6353920777241897,3-5 km
814177,Sant Martí,MAR BELLA 4 Barcelonastuff Apartment,4260952,Marc  I Laia,f,11,41.4026,2.20701,1,0,0,0,9,4.22,2,1,289.0,Luxury,3.622439180108077,3-5 km
814202,Sant Martí,MAR BELLA 8 Barcelonastuff Apartment,4260952,Marc  I Laia,f,11,41.402599,2.20701,1,1,0,1,25,4.6,2,1,355.0,Luxury,3.6223873217569267,3-5 km
744153,Eixample,Barcelona close to Sagrada Familia,3899934,Lluís,t,1,41.39829,2.17542,1,1,0,1,597,4.78,2,0,57.0,Low-Cost,1.3378964931515374,1-2 km
814226,Sant Martí,MAR BELLA 10 Barcelonastuff Apartment,4260952,Marc  I Laia,f,11,41.402599,2.20701,1,1,1,0,33,4.52,2,1,314.0,Luxury,3.6223873217569267,3-5 km
745220,Gràcia,In the TRENDIEST district with WIFI,3678711,J,f,13,41.40985,2.14782,1,0,0,0,71,4.49,2,1,342.0,Luxury,3.0390550733433384,3-5 km
745275,Gràcia,BIG SUNNY apartment with FREE WIFI,3678711,J,f,13,41.41073,2.14704,1,1,0,0,48,4.46,2,1,650.0,Luxury,3.156531497132042,3-5 km
746086,Sants-Montjuïc,BARCELONA | AUTHENTIC & CUTE APT NEAR CAMP NOU |¤,3913234,Jaume,t,1,41.37384,2.1304,1,0,0,1,103,4.6,2,1,206.0,Luxury,3.5258241612982575,3-5 km
821100,Eixample,Central-2 Big Bedrooms-View--Lift,4311845,Iñaki And Cathy,t,1,41.37731,2.16288,1,1,1,1,528,4.85,2,1,177.0,Economic,1.219234230969036,1-2 km
821523,Eixample,Beautiful Sagrada Familia Flat,4313721,Africa,f,1,41.40448,2.17588,1,1,0,0,312,4.26,2,1,131.0,Economic,1.9939286093834596,1-2 km
823272,Eixample,Rambla Catalunya Sun Gaudi,2036118,Caridad,t,1,41.39341,2.16046,1,0,1,1,164,4.6,2,0,260.0,Luxury,0.9527346730917585,<1 km
750066,Eixample,Stylish apartment Sant Antoni with balcony,3193594,Jan,f,10,41.3777,2.16198,1,1,0,1,3,4.67,2,0,161.0,Economic,1.211778659600308,1-2 km
