part-00000-d38f1508-e7ff-486d-972c-feeebe182c7b-c000
neighbourhood_group_cleansed;id;listing_url;name;host_id;host_name;calculated_host_listings_count;host_is_superhost;latitude;longitude;price;kitchen;patio or balcony;elevator;air conditioning;long_term;short_term;possible_long_term;number_of_reviews;review_scores_rating;room_type_encoded;bedrooms_encoded;;
Chamberí;1116438915919926438;https://www.airbnb.com/rooms/1116438915919926438;Princesa H6;561652810;Houxury;53;f;40.43505;-3.71744;30.0;1;0;0;1;0;0;1;0;0.0;1;0;;
Hortaleza;27354196;https://www.airbnb.com/rooms/27354196;3-Precioso apartamento doble con piscina y parking;91095901;Inversiones Los Leones Madrid;5;f;40.48512;-3.66696;258.0;1;0;1;1;0;0;1;32;4.78;2;1;;
Carabanchel;880545388469056042;https://www.airbnb.com/rooms/880545388469056042;Se alquila habitacion de confor;494454853;Norma Elizabeth;2;f;40.38301039071752;-3.7272318452596664;45.0;1;0;0;0;0;0;1;0;0.0;1;0;;
San Blas - Canillejas;46635765;https://www.airbnb.com/rooms/46635765;Nice apartment +Swimmingpool near Wanda Stadium;376377623;Daniel;2;t;40.43514;-3.61917;136.0;1;0;0;0;0;0;1;97;4.76;2;1;;
Latina;47025130;https://www.airbnb.com/rooms/47025130;Precioso piso exterior;327622536;LivingMad;16;f;40.41123;-3.7333;62.0;1;0;1;1;0;0;1;1;5.0;2;1;;
Tetuán;866672879328201166;https://www.airbnb.com/rooms/866672879328201166;Spectacular penthouse near Plaza Castilla;30256733;Juan;14;f;40.4666565749467;-3.696277640568267;88.0;1;1;0;1;0;1;0;49;4.78;2;0;;
Hortaleza;15201755;https://www.airbnb.com/rooms/15201755;Luminous quiet room in duplex;42428313;Scarlet TY;1;f;40.47208;-3.66133;31.0;1;1;0;0;0;1;0;42;4.5;1;0;;
Latina;937467411358959583;https://www.airbnb.com/rooms/937467411358959583;Estupendo piso céntrico;526215886;Tamara;1;f;40.40803733414593;-3.7302558710543856;155.0;1;0;0;0;0;0;1;3;4.67;2;1;;
Tetuán;49836364;https://www.airbnb.com/rooms/49836364;Habitación en piso compartido Capitán Blanco;66593342;Saadia;1;f;40.46819;-3.70626;58.0;0;1;0;0;0;1;0;40;4.95;1;0;;
Usera;944769679025453684;https://www.airbnb.com/rooms/944769679025453684;Estudio moderno y acogedor en Madrid Rio nº5;9885245;My Mad Madrid;69;f;40.393399796944045;-3.7027064908351153;79.0;1;0;0;1;0;0;1;31;4.84;2;0;;
Fuencarral - El Pardo;1079649937633872474;https://www.airbnb.com/rooms/1079649937633872474;Bonita casa en el norte Madrid;8988472;Silvia;1;f;40.50531334981013;-3.6701713198898864;70.0;1;0;0;1;0;0;1;6;5.0;2;0;;
Salamanca;831144344987093683;https://www.airbnb.com/rooms/831144344987093683;Z Diego de Leon;464202589;Maria Y Jorge;6;t;40.4348261;-3.6849673;119.0;1;0;0;1;0;0;1;59;4.73;2;0;;
Usera;937498493327229205;https://www.airbnb.com/rooms/937498493327229205;Habitación luminosa céntrica;349926378;Bárbara;1;f;40.3798;-3.70818;34.0;1;0;0;0;0;0;1;0;0.0;1;0;;
Tetuán;50702969;https://www.airbnb.com/rooms/50702969;GORGEOUS-BRIGHT-NEW-APT-ROOFTOP-SUNSETS-METROLINE1;21146580;Ciara;2;f;40.45996;-3.70434;67.0;1;1;0;0;0;1;0;32;5.0;1;1;;
Puente de Vallecas;22491898;https://www.airbnb.com/rooms/22491898;Comfortable room near Portazgo Station 3min walk.;136207924;Jose;2;f;40.39204;-3.65601;20.0;1;0;1;0;0;1;0;189;4.48;1;0;;
Latina;1036171324053024932;https://www.airbnb.com/rooms/1036171324053024932;Habitación y terraza con vistas.;95840452;Silvestre;1;f;40.4105782;-3.7322008;31.0;1;0;0;0;0;0;1;8;5.0;1;0;;
Chamberí;1113038251237242509;https://www.airbnb.com/rooms/1113038251237242509;Apartamento diseño;69329626;Laura;1;f;40.43532853838377;-3.690151519361336;100.0;1;0;0;0;0;1;0;0;0.0;1;0;;
Fuencarral - El Pardo;721377;https://www.airbnb.com/rooms/721377;40M2 LOFT GREAT FOR STUDENT 100M WF;3724500;Lucrecia;1;t;40.50069;-3.68994;50.0;1;1;0;0;0;0;1;45;4.87;2;0;;
Arganzuela;1079517624349051496;https://www.airbnb.com/rooms/1079517624349051496;Ático en Matadero-Madrid Río;1419432;Beatriz;1;f;40.393597128508944;-3.695260404962609;86.0;1;0;1;1;0;0;1;3;5.0;2;0;;
Tetuán;1136312888779590062;https://www.airbnb.com/rooms/1136312888779590062;Private bedroom and bathroom in Madrid;64310473;Sergio;1;f;40.45984257610462;-3.705544220365936;51.0;1;0;0;1;0;1;0;2;5.0;1;0;;
Ciudad Lineal;773120749604490244;https://www.airbnb.com/rooms/773120749604490244;Global Home_PADA 1;489968739;Global;5;f;40.4265849;-3.6426221;155.0;1;0;0;1;0;0;1;3;5.0;2;0;;
Ciudad Lineal;18164030;https://www.airbnb.com/rooms/18164030;Madrid without noise or pollution. GQ22 1º;116196433;Apartamentos Playtime;5;f;40.44497;-3.64198;78.0;1;0;1;1;0;0;1;29;4.79;2;0;;
Fuencarral - El Pardo;914554534858416878;https://www.airbnb.com/rooms/914554534858416878;Paz y piscina en la ciudad;520210761;Emilio;1;f;40.490697075137966;-3.699443897203533;120.0;1;1;0;1;0;0;1;1;5.0;2;1;;
San Blas - Canillejas;16038916;https://www.airbnb.com/rooms/16038916;Beautiful loft, filled with light and comfy bed.;28442060;Maria;1;f;40.43985;-3.62632;80.0;1;1;1;1;0;0;1;69;4.83;2;0;;
Ciudad Lineal;1086253821003841243;https://www.airbnb.com/rooms/1086253821003841243;Excelente piso en Ciudad Lineal;518713670;Bemadrid;231;f;40.44555;-3.64964;57.0;1;0;1;1;0;0;1;1;5.0;2;0;;
Latina;876108662073697599;https://www.airbnb.com/rooms/876108662073697599;1. Amplia y limpia habitación particular;336778504;Hernan Felipe;3;f;40.39771857878624;-3.7373084534566385;51.0;1;0;1;0;0;1;0;41;4.68;1;0;;
Retiro;45923290;https://www.airbnb.com/rooms/45923290;Atocha-Estudio luminoso. Piscina en urbanización.;703945;Arancha;1;t;40.40226;-3.68124;39.0;0;1;1;1;0;0;1;17;5.0;2;0;;
San Blas - Canillejas;34768278;https://www.airbnb.com/rooms/34768278;WANDA;262181767;Laura;1;f;40.43521;-3.59904;1100.0;1;0;0;1;0;0;1;0;0.0;2;1;;
Retiro;2965741;https://www.airbnb.com/rooms/2965741;Cozy Room/Balcony with nice views in Atocha*Retiro;15132401;Mercedes;2;f;40.40549;-3.68245;55.0;1;1;1;1;0;0;1;135;4.77;1;0;;
Arganzuela;902726598517242654;https://www.airbnb.com/rooms/902726598517242654;La mejor opcion a 15 min Sol;517008324;Ruth Y Alfonso;1;t;40.3925049;-3.6958023;107.0;1;0;1;0;0;0;1;38;4.79;2;1;;
Barajas;1015884205924055217;https://www.airbnb.com/rooms/1015884205924055217;Moderno Piso Metro Alameda Osuna;54887133;Antonio;1;f;40.45684117688817;-3.588200796939637;126.0;1;1;1;1;0;1;0;5;5.0;2;1;;
Ciudad Lineal;1024718459543106572;https://www.airbnb.com/rooms/1024718459543106572;Cómoda Habitación en Ventas;531963518;Maria;1;f;40.42513;-3.65699;30.0;0;0;0;0;0;1;0;14;4.86;1;0;;
Ciudad Lineal;17233769;https://www.airbnb.com/rooms/17233769;Bright and quiet place. Casa luminosa y tranquila;100083495;Ana;1;f;40.43581;-3.649;51.0;1;1;0;0;1;0;1;14;4.43;2;1;;
Puente de Vallecas;820881063737375856;https://www.airbnb.com/rooms/820881063737375856;Espaciosa , Moderna , Céntrica .;495549615;Martin Alexi;1;t;40.3789571457818;-3.6703623401582193;84.0;1;0;0;1;0;0;1;82;4.87;2;1;;
Ciudad Lineal;681439550060984019;https://www.airbnb.com/rooms/681439550060984019;Precioso apartamento independiente en Madrid;469285341;Maria Concepcion;1;t;40.4332;-3.65098;70.0;1;0;0;0;1;0;1;21;5.0;2;0;;
Ciudad Lineal;923677458842824404;https://www.airbnb.com/rooms/923677458842824404;Apartamento céntrico/tranquilo;284959379;Ángel;1;t;40.4339716;-3.6415202;70.0;1;1;0;0;1;0;1;29;4.79;2;1;;
Usera;886166426085268340;https://www.airbnb.com/rooms/886166426085268340;Piso de lujo cerca del centro;24950195;Joel;2;t;40.38538549760469;-3.7125287517833567;89.0;1;1;0;0;0;0;1;4;4.75;2;0;;
Tetuán;32611348;https://www.airbnb.com/rooms/32611348;Double Room Plaza Castilla /4 Torres Business Area;94627983;Mar;5;f;40.468971558994745;-3.6984974098047503;46.0;1;0;0;1;0;0;1;32;4.34;1;0;;
Fuencarral - El Pardo;543876380321467834;https://www.airbnb.com/rooms/543876380321467834;Habitación en Madrid a metros del CC la Vaguada.;390650559;Juan Jose;1;f;40.47667;-3.70706;33.0;1;0;0;0;0;0;1;10;4.8;1;0;;
Moncloa - Aravaca;1172249840162987562;https://www.airbnb.com/rooms/1172249840162987562;Fantástica Habitación Madrid 3;482474523;Alvaro;12;f;40.46926;-3.7221;37.0;1;0;0;1;0;0;1;0;0.0;1;0;;
Usera;582645528869732581;https://www.airbnb.com/rooms/582645528869732581;GREEN  GARDEN DE LUXE;402683004;Ruth;48;f;40.380672;-3.693434;89.0;1;1;1;1;0;0;1;20;4.8;2;0;;
Moncloa - Aravaca;651092486960306062;https://www.airbnb.com/rooms/651092486960306062;Bright and Stylish-2Bedrooms 1Bathroom-Plza España;212960619;Isabel Y Javier;11;f;40.42155;-3.71677;215.0;1;0;0;1;0;0;1;88;4.73;2;1;;
Ciudad Lineal;735898847915406794;https://www.airbnb.com/rooms/735898847915406794;Acogedor y luminoso apartamento cerca del centro;30256733;Juan;14;f;40.43459;-3.64591;71.0;1;1;1;1;0;1;0;72;4.78;2;0;;
Chamartín;16361123;https://www.airbnb.com/rooms/16361123;Studio at walking distance from IE and EAE;59383880;Patricia;3;t;40.44326;-3.67705;85.0;1;0;0;1;0;0;1;45;4.71;2;0;;
Tetuán;1092018293416455066;https://www.airbnb.com/rooms/1092018293416455066;Free Parking - New, large terrace & lots of light;77489120;Pablo;21;t;40.46909;-3.69019;108.0;1;1;1;1;0;1;0;31;5.0;2;0;;
Chamartín;51256058;https://www.airbnb.com/rooms/51256058;Chalet en el centro de Madrid con gran terraza.;415003696;Consuelo;1;f;40.44005;-3.67841;170.0;1;1;0;1;0;0;1;25;4.96;2;1;;
Vicálvaro;839016661663718332;https://www.airbnb.com/rooms/839016661663718332;loftcon garaje a 10min del aeropuerto e Ifema;292805305;Blanca;1;f;40.40315102449396;-3.5937178507447243;85.0;1;1;1;0;0;0;1;27;4.78;2;0;;
Retiro;17619303;https://www.airbnb.com/rooms/17619303;Habitación luminosa y acogedora en Madrid.;37886438;Manuel;4;t;40.39795;-3.67119;23.0;0;0;1;0;0;1;0;294;4.78;1;0;;
Puente de Vallecas;685313984859903138;https://www.airbnb.com/rooms/685313984859903138;Nice Apartment in Madrid Center;172290878;Javier;1;t;40.39505;-3.66865;79.0;1;1;0;0;0;0;1;115;4.82;2;1;;
Hortaleza;45628045;https://www.airbnb.com/rooms/45628045;Bright apartment Oshun in Madrid Norte E;330794542;Oshun;19;f;40.48599;-3.66524;99.0;1;1;1;1;0;0;1;3;4.67;2;0;;
Latina;1026589890851213643;https://www.airbnb.com/rooms/1026589890851213643;Luxury and elegant apartment Madrid;17160544;Jose Esteban;2;t;40.40594919999999;-3.738808;113.0;1;0;0;1;0;0;1;34;4.97;2;0;;
Fuencarral - El Pardo;939752168497966068;https://www.airbnb.com/rooms/939752168497966068;M003 - Apartment Street Sardineta;471977881;Rodrigo;147;f;40.493595857605904;-3.688493238930615;69.0;1;0;1;1;0;0;1;0;0.0;2;0;;
Chamartín;713663763091613535;https://www.airbnb.com/rooms/713663763091613535;Bonito apartamento con bañera en la habitación;7795395;David;1;f;40.4646373;-3.6690183;100.0;1;0;1;0;0;0;1;9;4.89;2;0;;
Carabanchel;783814734274182306;https://www.airbnb.com/rooms/783814734274182306;Hermosa habitación en Madrid!;491261498;Jose;5;f;40.39107;-3.73398;47.0;0;0;0;0;0;0;1;1;4.0;1;0;;
San Blas - Canillejas;950563209862448003;https://www.airbnb.com/rooms/950563209862448003;Mad Suite Aeropuerto IFEMA;529827835;Lourdes;1;f;40.4429556;-3.5843227;132.0;1;0;1;1;0;0;1;5;5.0;2;0;;
Arganzuela;845642693580332542;https://www.airbnb.com/rooms/845642693580332542;Nice flat in the city centre, near Atocha;291253690;Fran Y Marta Isabel;289;t;40.39809279229262;-3.685038153874502;78.0;1;0;0;1;0;0;1;40;4.83;2;0;;
Ciudad Lineal;10326736;https://www.airbnb.com/rooms/10326736;Habitación estudio- baño privado en Arturo Soria;53138239;Virginia;2;t;40.45857;-3.65921;43.0;1;0;1;0;0;1;0;106;4.91;1;0;;
San Blas - Canillejas;34814968;https://www.airbnb.com/rooms/34814968;Loft Duplex Original con Jardín;79266023;Benjamin;1;f;40.44071;-3.62519;103.0;1;1;1;1;0;0;1;37;4.89;2;0;;
Tetuán;1155588313987520863;https://www.airbnb.com/rooms/1155588313987520863;Cuatro Amigos-1-4;576464572;Maria Mercedes;166;f;40.46594;-3.69241;21.0;1;0;0;0;0;0;1;0;0.0;1;0;;
Fuencarral - El Pardo;37175643;https://www.airbnb.com/rooms/37175643;Great room to work  or study;24816299;Ana;2;f;40.47375;-3.70439;40.0;1;0;1;0;0;0;1;29;4.83;1;0;;
Hortaleza;1132740463333648319;https://www.airbnb.com/rooms/1132740463333648319;Habitación en apartamento cómodo y tranquilo;479652345;Melania;1;t;40.47618;-3.65429;70.0;1;1;0;0;0;0;1;12;5.0;1;0;;
Tetuán;764251181663947736;https://www.airbnb.com/rooms/764251181663947736;Cinco Torres ApartmentsO;444912851;Duke;136;f;40.47424;-3.69356;101.0;1;0;0;1;0;0;1;14;4.0;1;0;;
Chamartín;34390728;https://www.airbnb.com/rooms/34390728;Double bed room near Santiago Bernabeu stadium;162025716;Diego;3;f;40.45646;-3.67793;56.0;1;0;1;1;0;0;1;87;4.84;1;0;;
Arganzuela;34857325;https://www.airbnb.com/rooms/34857325;Legazpi-Matadero- Apartamento 2 dormitorios dobles;66627581;Javi;1;f;40.3919;-3.69348;80.0;1;0;1;1;0;0;1;129;4.78;2;1;;
Latina;660535597099942180;https://www.airbnb.com/rooms/660535597099942180;Acogedora habitación a pasos de Madrid Río.;466866080;José Andrés;1;t;40.4133792;-3.7250826;30.0;1;1;1;1;0;1;0;67;4.85;1;0;;
Ciudad Lineal;870812613434355682;https://www.airbnb.com/rooms/870812613434355682;Habitación doble confortable II;510275072;Madelein;2;t;40.42417544722501;-3.635357656247684;28.0;1;0;0;1;0;0;1;85;4.85;1;0;;
Tetuán;918948771289288774;https://www.airbnb.com/rooms/918948771289288774;New Madrid Apt;521266746;Roy;2;f;40.47022525572702;-3.6924193838013615;88.0;1;0;0;0;0;0;1;33;4.82;2;0;;
Ciudad Lineal;38641042;https://www.airbnb.com/rooms/38641042;Chema Home;295168052;Chema;1;t;40.43707;-3.64773;110.0;1;0;1;0;0;0;1;83;4.94;2;1;;
Chamartín;1146349261416532462;https://www.airbnb.com/rooms/1146349261416532462;Bright & Modern-1Bedroom 1Bath-Av. de America;574990734;David;21;f;40.44129804155059;-3.678662684610221;139.0;1;0;0;1;0;0;1;2;5.0;2;0;;
Usera;15210164;https://www.airbnb.com/rooms/15210164;Atico coqueto y muy luminoso cerca de Madrid Rio;54821067;Oussama;1;t;40.38422;-3.71142;78.0;1;1;0;1;0;0;1;286;4.84;2;1;;
Moncloa - Aravaca;1116494601782917128;https://www.airbnb.com/rooms/1116494601782917128;We Madrid Casa Arriaza;59209486;Sonia;2;f;40.421316624221994;-3.7169341979088655;152.0;1;0;0;1;0;0;1;0;0.0;2;0;;
Salamanca;936755250273498132;https://www.airbnb.com/rooms/936755250273498132;Big bright sunny Penthouse adj IE,balcony,fastWIFI;466924165;Pierre Paul;5;f;40.4371;-3.68264;66.0;1;1;1;1;0;0;1;10;5.0;2;0;;
Vicálvaro;647805724129035248;https://www.airbnb.com/rooms/647805724129035248;Precioso Apartamento Piscina y Garaje en Madrid;455957921;Manuel;7;t;40.40009;-3.55715;89.0;1;0;1;1;0;0;1;2;5.0;2;1;;
Tetuán;1087103219899935215;https://www.airbnb.com/rooms/1087103219899935215;Casa Tate a 2' metro-bus. Universitaria - Bernabéu;510125104;Olga;8;t;40.4572999;-3.70928;42.0;1;0;1;0;0;0;1;14;4.86;1;0;;
Usera;995114958281528524;https://www.airbnb.com/rooms/995114958281528524;Interesados escribidme;540403296;Noa;1;f;40.38387790911214;-3.69475230829037;30.0;1;0;1;0;0;1;0;1;1.0;1;0;;
Carabanchel;41433047;https://www.airbnb.com/rooms/41433047;Impresionante piso de lujo en Madrid;81813304;Alex;1;f;40.37306;-3.75049;100.0;1;0;0;0;0;0;1;2;4.5;2;1;;
Carabanchel;613534001278896214;https://www.airbnb.com/rooms/613534001278896214;Habitación privada doble económica en Madrid;349615400;José Miguel;4;f;40.38617;-3.72425;86.0;0;0;1;0;0;0;1;5;5.0;1;0;;
Hortaleza;50688450;https://www.airbnb.com/rooms/50688450;IFEMA Apt in Madrid;409614429;Daniel;3;f;40.46438;-3.63548;91.0;1;0;1;1;0;0;1;93;4.55;2;0;;
Chamartín;941993951502522594;https://www.airbnb.com/rooms/941993951502522594;Amplio Chalet Independiente.;314994979;Nicolas;1;f;40.466615648339896;-3.683441125519261;110.0;1;0;0;0;0;1;0;23;4.57;2;0;;
Moncloa - Aravaca;18248531;https://www.airbnb.com/rooms/18248531;Sunlit Cosy Haven:Spacious treasure awaits;9757922;Maria;7;t;40.46787;-3.72199;57.0;1;1;1;0;0;0;1;32;4.97;1;0;;
Latina;1114326769269935209;https://www.airbnb.com/rooms/1114326769269935209;Guillermo;294949526;Guillermo Raúl;2;f;40.40668557988421;-3.751362379078021;24.0;1;0;0;0;0;0;1;1;5.0;1;0;;
Carabanchel;1151442443217588467;https://www.airbnb.com/rooms/1151442443217588467;Paino;576299699;Wangyang;4;f;40.38154955573524;-3.730176910758019;218.0;1;1;0;1;0;0;1;0;0.0;2;1;;
Latina;1157993150650072193;https://www.airbnb.com/rooms/1157993150650072193;New Room Private Bathroom Br302;132022481;Nico Y Olivia;19;f;40.41142209526892;-3.732760932199561;42.0;0;0;1;1;0;0;1;0;0.0;1;0;;
Puente de Vallecas;714456920690516422;https://www.airbnb.com/rooms/714456920690516422;Ático ecléctico, terraza y vistas al atardecer;109157360;David;2;t;40.3923837;-3.6642054;75.0;1;1;0;0;0;1;0;87;4.74;2;1;;
San Blas - Canillejas;1071191856338512465;https://www.airbnb.com/rooms/1071191856338512465;New Luxury Apartment Madrid Feria 110;557130632;Luis;5;f;40.44079;-3.56985;81.0;1;0;1;0;0;0;1;4;4.25;2;0;;
Tetuán;819719025695222027;https://www.airbnb.com/rooms/819719025695222027;Bonita habitación privada cerca del Bernabéu (3);487936142;Leia;18;f;40.457026952714344;-3.704825393039264;37.0;1;0;0;1;0;1;0;46;4.59;1;0;;
Usera;555206975354490518;https://www.airbnb.com/rooms/555206975354490518;GOLDEN LUXURY APARTMENT;52530675;Esther;39;f;40.3798;-3.6928;85.0;1;0;0;1;0;0;1;24;4.63;2;0;;
Tetuán;23254763;https://www.airbnb.com/rooms/23254763;Habitación individual/ private room Tetuán, Madrid;88444284;Pedro;1;t;40.45655;-3.70572;42.0;1;1;0;0;0;1;0;26;4.81;1;0;;
Vicálvaro;50343657;https://www.airbnb.com/rooms/50343657;Habitación Privada en Urbanización;402747041;Jennyfergmail;2;f;40.39818;-3.60199;38.0;1;0;1;0;0;0;1;2;4.5;1;0;;
Tetuán;1087516006325108691;https://www.airbnb.com/rooms/1087516006325108691;CasaTate 4. A 2' metro-bus. Universitaria-Bernabéu;510125104;Olga;8;t;40.4572999;-3.70928;41.0;1;0;1;0;0;0;1;11;4.82;1;0;;
Chamberí;1030994142840391210;https://www.airbnb.com/rooms/1030994142840391210;Loft in Chamberí;486845705;Juan Ignacio;5;f;40.43613;-3.68987;129.0;1;0;0;1;0;0;1;3;5.0;2;0;;
Arganzuela;1066828978288545108;https://www.airbnb.com/rooms/1066828978288545108;Madrid Imperial Good location;120066393;Lola;22;f;40.41005;-3.71771;70.0;1;0;0;0;0;0;1;16;4.81;2;0;;
Salamanca;1108750450146785797;https://www.airbnb.com/rooms/1108750450146785797;Room in the center of Madrid;412807506;Vanessa;1;f;40.43678872064708;-3.6790914172002;36.0;1;0;0;1;0;0;1;20;4.5;1;0;;
Puente de Vallecas;31539295;https://www.airbnb.com/rooms/31539295;HABITACION GRANDE DOBLE CERCA M30;498646;Irma;3;f;40.3916;-3.67035;35.0;1;0;0;1;1;0;1;1;5.0;1;0;;
Arganzuela;1136975358011113424;https://www.airbnb.com/rooms/1136975358011113424;Apartamento Madrid Rio;572831615;Gemma;1;f;40.3955363;-3.6970733;104.0;1;0;0;1;0;0;1;13;4.62;2;0;;
Ciudad Lineal;1166533449031982400;https://www.airbnb.com/rooms/1166533449031982400;Habitación Privada en Madrid;580099614;Yoenmi Naomi;4;f;40.42504;-3.65543;28.0;1;0;1;1;0;0;1;1;5.0;1;0;;
Ciudad Lineal;1093410127500305240;https://www.airbnb.com/rooms/1093410127500305240;Amplio y céntrico. 180 m’. Habitación por planta.;560643853;Mariela;4;t;40.4352577;-3.659212;141.0;1;0;0;0;0;0;1;6;4.67;2;1;;
Chamberí;49433117;https://www.airbnb.com/rooms/49433117;Cozy room for students and tourists;398285769;Jamelah Ailyn Kris;1;f;40.445433401008344;-3.697126638430344;40.0;1;0;0;0;0;1;0;58;4.83;1;0;;
Hortaleza;1104388604590366923;https://www.airbnb.com/rooms/1104388604590366923;Habitación norte Madrid;495867416;Maria;1;f;40.47861461338907;-3.657712576078629;35.0;1;0;1;0;0;0;1;18;5.0;1;0;;
San Blas - Canillejas;687391700326017150;https://www.airbnb.com/rooms/687391700326017150;Apartamento Madrid Aeropuerto Ifema Wanda, confort;204406531;Carlos;6;f;40.443715;-3.5833652;71.0;1;1;1;1;0;0;1;120;4.78;2;0;;
Chamartín;885260507496818003;https://www.airbnb.com/rooms/885260507496818003;Room in Salamanca's Glamourous Neighbourhood;25190991;Fernando;2;t;40.44266;-3.68095;33.0;1;0;1;1;0;0;1;3;5.0;1;0;;
Salamanca;13521641;https://www.airbnb.com/rooms/13521641;Habitación individual en un gran área;77677204;Magdalena;2;t;40.43752;-3.68413;40.0;0;1;1;0;0;0;1;369;4.94;1;0;;
San Blas - Canillejas;1174475784056007248;https://www.airbnb.com/rooms/1174475784056007248;Acogedor y tranquilo;582232869;Ani;1;f;40.43929841943208;-3.625233156735078;49.0;1;0;0;1;0;0;1;0;0.0;2;0;;
Barajas;1089992617031928421;https://www.airbnb.com/rooms/1089992617031928421;estudio 5 minu aeropuerto madrid;106308247;Maria Adriela;5;f;40.47096;-3.57771;68.0;1;0;0;1;0;0;1;8;4.88;2;0;;
Tetuán;980581925693222672;https://www.airbnb.com/rooms/980581925693222672;Habitación en apartamento de lujo;74752891;Michael;1;f;40.467;-3.69862;59.0;1;1;1;1;0;0;1;3;5.0;1;0;;
San Blas - Canillejas;841197710544750369;https://www.airbnb.com/rooms/841197710544750369;Charming Madrid Airport III - Parking;500017390;Intaier;7;f;40.44273580800459;-3.5823727946988573;95.0;1;0;1;1;0;0;1;15;4.6;2;1;;
Moncloa - Aravaca;28683485;https://www.airbnb.com/rooms/28683485;Piso Familiar Compartido;213791583;Javier;1;f;40.46905;-3.72189;27.0;1;0;1;1;0;0;1;144;4.9;1;0;;
Ciudad Lineal;1111397792761105631;https://www.airbnb.com/rooms/1111397792761105631;Metro a 5min-línea directa a Sol;380927448;Daniel;3;t;40.43534;-3.64717;103.0;1;0;0;0;0;0;1;7;5.0;2;0;;
Chamartín;1029147442607792143;https://www.airbnb.com/rooms/1029147442607792143;Habitación con escritorio;11769281;Giuliana & Mario;25;t;40.45660338505444;-3.677219043714954;30.0;1;0;1;0;0;0;1;5;5.0;1;0;;
Chamartín;1111574893963633147;https://www.airbnb.com/rooms/1111574893963633147;Ático Cielo - Lujoso Alquiler Temporal;565662038;Miguel;9;f;40.46406083861137;-3.676722814929368;120.0;1;0;0;1;1;0;1;0;0.0;1;0;;
Hortaleza;1055700053451161984;https://www.airbnb.com/rooms/1055700053451161984;Villa con Patio;526657149;Zhiwen;1;t;40.4601879;-3.6473098;132.0;1;1;0;0;0;0;1;15;4.8;2;1;;
