neighbourhood_group_cleansed,host_is_superhost,latitude,longitude,kitchen,patio or balcony,elevator,air conditioning,review_scores_rating,room_type_encoded,bedrooms_encoded,price,price_category,distance_from_city_center,distance_category
Salamanca,f,40.434795628923325,-3.6818280120083022,1,0,0,1,0.0,2,1,120.0,Economic,2.7113083287056625,2-3 km
Latina,f,40.40558880876455,-3.744942746670251,1,0,0,1,4.67,1,0,118.0,Economic,3.733855166070535,3-5 km
Hortaleza,f,40.46523,-3.63462,1,0,0,0,0.0,2,0,75.0,Low-Cost,7.931297952805958,5-10 km
Usera,f,40.3796812,-3.7076359,1,1,1,0,0.0,0,0,84.0,Economic,4.135565952051858,3-5 km
Latina,f,40.40724206758383,-3.739970241156646,0,0,0,1,4.6,1,0,65.0,Low-Cost,3.2758500979858436,3-5 km
Latina,f,40.40381,-3.7413,1,0,1,1,4.58,1,0,31.0,Low-Cost,3.5204421266687382,3-5 km
Salamanca,f,40.43229,-3.67576,1,0,0,1,4.57,2,0,126.0,Economic,2.9058428805658263,2-3 km
Ciudad Lineal,f,40.42724,-3.65549,1,0,0,1,5.0,1,0,34.0,Low-Cost,4.215744679661253,3-5 km
Chamartín,f,40.46205424961837,-3.6888903713023447,1,0,1,1,5.0,2,1,132.0,Economic,5.186151642929146,5-10 km
Salamanca,f,40.43589,-3.67878,1,0,1,1,3.92,2,1,178.0,Luxury,2.976741276373188,2-3 km
Puente de Vallecas,f,40.4023129,-3.6646411,1,0,0,1,5.0,1,0,35.0,Low-Cost,3.6475583921559016,3-5 km
Usera,f,40.3796812,-3.7076359,1,1,1,0,0.0,0,0,50.0,Low-Cost,4.135565952051858,3-5 km
Tetuán,f,40.45141009648589,-3.7009786179448065,1,0,0,1,4.33,2,1,88.0,Economic,3.8615330367072107,3-5 km
Usera,f,40.3796812,-3.7076359,1,1,1,0,0.0,0,0,50.0,Low-Cost,4.135565952051858,3-5 km
Tetuán,f,40.4680920162296,-3.707998890729935,1,0,1,1,4.6,2,0,172.0,Luxury,5.7249048224641035,5-10 km
Usera,t,40.38293,-3.7077,1,0,0,0,4.95,0,0,21.0,Low-Cost,3.776376737818013,3-5 km
Arganzuela,t,40.39717,-3.68535,1,0,0,1,5.0,2,0,95.0,Economic,2.655177676808002,2-3 km
Villaverde,f,40.34808,-3.70205,1,1,1,1,0.0,2,0,156.0,Luxury,7.634201274046129,5-10 km
Chamartín,f,40.46283,-3.66788,1,0,0,1,0.0,2,0,87.0,Economic,5.939956744810841,5-10 km
Hortaleza,f,40.46474,-3.65071,1,0,0,0,3.85,2,1,96.0,Economic,6.9525181548060075,5-10 km
Ciudad Lineal,t,40.44935,-3.66051,1,0,1,1,4.89,1,0,36.0,Low-Cost,5.128104342068684,5-10 km
Retiro,f,40.40448704610627,-3.683081175468049,0,0,0,0,4.0,2,0,50.0,Low-Cost,2.1896823070452265,2-3 km
Moratalaz,f,40.40584,-3.65743,1,0,0,1,4.59,2,1,133.0,Economic,4.0711078306045,3-5 km
Puente de Vallecas,f,40.39444,-3.66936,1,0,0,1,4.69,2,0,144.0,Luxury,3.797387047179216,3-5 km
Arganzuela,t,40.40279,-3.68841,1,1,0,0,4.7,2,0,64.0,Low-Cost,2.0000024288435743,2-3 km
Villaverde,f,40.34945,-3.70142,1,0,1,1,5.0,2,0,132.0,Economic,7.482849001823024,5-10 km
Hortaleza,f,40.4696,-3.65012,1,1,0,1,4.33,2,1,168.0,Luxury,7.4057652465401835,5-10 km
Usera,f,40.3806727,-3.6934337,1,0,0,1,4.5,2,0,75.0,Low-Cost,4.096080334057181,3-5 km
Chamartín,f,40.448387,-3.685085,1,1,1,1,0.0,2,1,308.0,Luxury,3.8443274653026465,3-5 km
Tetuán,t,40.45458,-3.7037,1,0,1,1,4.91,2,0,75.0,Low-Cost,4.208950062783511,3-5 km
Latina,f,40.40917,-3.73276,1,0,0,0,4.69,2,0,99.0,Economic,2.6288587052078904,2-3 km
Tetuán,f,40.45188108882579,-3.702900016174755,1,0,0,1,4.35,2,1,190.0,Luxury,3.9089105143824856,3-5 km
Retiro,t,40.41726,-3.67275,1,0,1,1,4.88,2,1,167.0,Luxury,2.5902709760518605,2-3 km
Chamartín,f,40.46402053274251,-3.6869985756274946,1,0,1,1,5.0,2,0,174.0,Luxury,5.437367009685605,5-10 km
Latina,f,40.410401,-3.7314466,1,0,0,1,0.0,1,0,42.0,Low-Cost,2.4814999938765756,2-3 km
Carabanchel,f,40.39127,-3.73418,1,0,0,0,0.0,1,0,50.0,Low-Cost,3.8514488074161926,3-5 km
Chamartín,t,40.44741,-3.66282,1,1,1,1,4.79,2,0,78.0,Low-Cost,4.837371374608679,3-5 km
Salamanca,f,40.4331525,-3.6820209,1,0,1,1,4.71,2,1,897.0,Luxury,2.5673669859125274,2-3 km
Salamanca,f,40.4374678440568,-3.682532761959593,1,0,1,1,4.0,2,0,100.0,Economic,2.901641221038644,2-3 km
Retiro,f,40.40929489985557,-3.681716263883677,1,0,0,1,5.0,2,0,101.0,Economic,2.008624939022606,2-3 km
Usera,f,40.380672,-3.693434,1,1,1,1,4.5,2,0,89.0,Economic,4.096151319876099,3-5 km
Salamanca,f,40.436589996253254,-3.685572517086501,1,0,1,1,3.75,2,1,106.0,Economic,2.6718528514837736,2-3 km
Hortaleza,f,40.47275,-3.64004,1,1,0,0,0.0,2,1,91.0,Economic,8.215602875324022,5-10 km
Usera,f,40.3796812,-3.7076359,1,1,1,0,0.0,0,0,50.0,Low-Cost,4.135565952051858,3-5 km
Ciudad Lineal,f,40.46967,-3.66713,1,0,0,1,0.0,2,0,258.0,Luxury,6.636510306970972,5-10 km
Moncloa - Aravaca,f,40.45702,-3.71224,1,0,1,1,4.8,2,0,159.0,Luxury,4.543046627007477,3-5 km
Retiro,f,40.41278144482622,-3.6901709034316847,1,0,1,0,4.43,2,0,97.0,Economic,1.1981225909390791,1-2 km
Ciudad Lineal,f,40.44072,-3.6456313,1,0,0,1,4.0,2,0,106.0,Economic,5.565553791567578,5-10 km
Moncloa - Aravaca,f,40.46827,-3.71373,1,0,0,0,4.82,2,0,103.0,Economic,5.798166081719437,5-10 km
Ciudad Lineal,t,40.42847,-3.65577,1,0,0,0,4.91,2,0,65.0,Low-Cost,4.233103617222372,3-5 km
Chamartín,f,40.46354984679243,-3.687588838262173,1,0,1,1,5.0,2,0,97.0,Economic,5.374160854406909,5-10 km
Salamanca,f,40.4289475,-3.664104499999999,0,0,1,1,4.58,1,0,72.0,Low-Cost,3.5883676361028156,3-5 km
Chamberí,f,40.446144920772845,-3.70193724101688,1,0,1,1,4.56,2,0,74.0,Low-Cost,3.2730522203235712,3-5 km
Usera,f,40.36702,-3.68941,1,0,1,0,4.29,2,1,273.0,Luxury,5.651864508289843,5-10 km
Chamartín,f,40.4718,-3.68548,1,0,1,1,0.0,2,1,112.0,Economic,6.307350505891879,5-10 km
Arganzuela,f,40.39787,-3.68644,1,0,0,1,0.0,2,0,122.0,Economic,2.5386636848784105,2-3 km
Puente de Vallecas,t,40.40215,-3.66263,1,0,0,0,4.87,1,0,31.0,Low-Cost,3.808922751854434,3-5 km
Fuencarral - El Pardo,f,40.47645869999999,-3.7103446,1,0,0,0,5.0,2,1,58.0,Low-Cost,6.6680439080681735,5-10 km
Retiro,t,40.40482,-3.68133,1,1,1,1,4.83,2,1,135.0,Economic,2.286010048418806,2-3 km
Hortaleza,f,40.46526,-3.65829,1,1,1,1,4.86,2,1,170.0,Luxury,6.607227276188063,5-10 km
Arganzuela,f,40.412951,-3.7208097,1,0,0,0,0.0,1,0,16.0,Low-Cost,1.5375802587989809,1-2 km
Tetuán,f,40.44775,-3.70819,1,0,0,1,4.76,2,0,132.0,Economic,3.47372781140257,3-5 km
Retiro,f,40.41665,-3.67403,1,0,1,1,5.0,2,0,185.0,Luxury,2.4812627310388407,2-3 km
Retiro,t,40.40574,-3.67441,0,0,1,0,4.67,2,1,170.0,Luxury,2.7371594826358754,2-3 km
Retiro,t,40.4039,-3.68058,1,0,1,0,4.9,2,0,121.0,Economic,2.3974931556335477,2-3 km
Ciudad Lineal,f,40.4385,-3.64528,0,1,0,1,0.0,2,1,264.0,Luxury,5.478270292574708,5-10 km
Ciudad Lineal,f,40.425312750288654,-3.658100217939212,1,1,1,1,5.0,1,0,41.0,Low-Cost,3.9467392336656246,3-5 km
Arganzuela,t,40.40095,-3.68618,1,0,1,1,4.9,2,0,144.0,Luxury,2.2779622047165327,2-3 km
Chamartín,f,40.44397,-3.68932,1,0,1,0,4.0,2,0,250.0,Luxury,3.2531812188134457,3-5 km
Puente de Vallecas,f,40.40046175196177,-3.664364218711853,1,0,0,0,5.0,1,0,34.0,Low-Cost,3.7631681861109554,3-5 km
Chamberí,f,40.43405293295803,-3.7085683787873,1,0,0,0,4.6,1,0,61.0,Low-Cost,1.9765378422375346,1-2 km
Tetuán,f,40.46539672541067,-3.704772911639396,1,1,0,1,5.0,2,1,82.0,Low-Cost,5.412964528028725,5-10 km
Tetuán,f,40.4484362,-3.7030786,1,1,0,0,4.78,2,0,118.0,Economic,3.525748665165816,3-5 km
Chamberí,f,40.44227,-3.69491,0,0,0,1,4.86,2,0,40.0,Low-Cost,2.9282719143223077,2-3 km
Chamartín,f,40.46129,-3.68736,1,0,1,1,0.0,2,0,82.0,Low-Cost,5.136178282607524,5-10 km
Latina,f,40.3987,-3.73795,1,0,0,0,4.14,1,0,46.0,Low-Cost,3.550600085804069,3-5 km
Usera,f,40.3796812,-3.7076359,1,1,1,0,0.0,0,0,84.0,Economic,4.135565952051858,3-5 km
Tetuán,f,40.45937569716027,-3.7087177771230126,1,0,0,1,4.42,2,0,70.0,Low-Cost,4.763895122262127,3-5 km
Ciudad Lineal,t,40.43824020098885,-3.643702717958192,1,0,0,0,4.91,2,0,76.0,Low-Cost,5.585924563796388,5-10 km
Chamartín,t,40.46346,-3.68201,1,0,1,1,4.78,2,0,103.0,Economic,5.500836980137117,5-10 km
Tetuán,f,40.46534,-3.70605,1,1,0,1,4.93,2,0,91.0,Economic,5.410163313079085,5-10 km
Puente de Vallecas,f,40.39394760241701,-3.65751150995493,1,0,0,0,4.86,1,0,33.0,Low-Cost,4.6339959786493115,3-5 km
Ciudad Lineal,f,40.42771160073042,-3.652935433122269,1,0,1,1,4.0,1,1,61.0,Low-Cost,4.438050212349144,3-5 km
Villaverde,t,40.35666545468707,-3.6968569477388753,1,1,1,1,0.0,2,1,119.0,Economic,6.701287939224016,5-10 km
Ciudad Lineal,f,40.4364073,-3.6396965,1,0,0,1,0.0,2,0,151.0,Luxury,5.814499443030324,5-10 km
Salamanca,f,40.425213772968824,-3.6646505744751026,1,0,0,1,4.76,1,0,35.0,Low-Cost,3.4082691975137713,3-5 km
Chamartín,t,40.4559248,-3.6806664,1,0,0,1,5.0,2,0,120.0,Economic,4.762084903693564,3-5 km
Chamberí,f,40.434970940980406,-3.716632422901512,1,0,0,1,0.0,2,0,114.0,Economic,2.3196177339461355,2-3 km
Chamartín,t,40.45699,-3.67972,1,0,0,1,4.96,2,0,113.0,Economic,4.902823508017494,3-5 km
Latina,f,40.40147894810352,-3.747536838054657,1,0,0,1,0.0,1,0,120.0,Economic,4.108410942350783,3-5 km
Tetuán,f,40.45847,-3.70511,1,0,0,1,4.25,2,0,90.0,Economic,4.643806868801079,3-5 km
Villaverde,f,40.35268118278494,-3.686798455096228,1,0,0,1,0.0,2,0,150.0,Luxury,7.258278676028888,5-10 km
Chamartín,t,40.45307351969801,-3.66662546728688,1,0,1,1,5.0,2,1,158.0,Luxury,5.097782068169246,5-10 km
Barajas,f,40.47579442587685,-3.576310721617813,0,0,0,1,4.89,0,0,32.0,Low-Cost,12.5969107118424,>10 km
Retiro,t,40.41731,-3.6731,1,0,1,0,5.0,1,0,50.0,Low-Cost,2.560781808964405,2-3 km
Retiro,f,40.41794,-3.67194,1,0,1,0,4.46,1,0,38.0,Low-Cost,2.6615658808029257,2-3 km
Puente de Vallecas,f,40.39838567475424,-3.659163073208589,1,1,1,0,0.0,1,0,35.0,Low-Cost,4.260354567031097,3-5 km
Salamanca,t,40.43734793297132,-3.682895876666133,1,0,0,1,0.0,2,0,236.0,Luxury,2.872436817515876,2-3 km
Puente de Vallecas,f,40.38189,-3.66564,1,1,1,1,0.0,2,1,221.0,Luxury,5.0197985951804975,5-10 km
Salamanca,f,40.42673852026206,-3.662553188611823,0,0,0,0,5.0,1,0,65.0,Low-Cost,3.627560485692109,3-5 km
Puente de Vallecas,f,40.39655560713845,-3.660467069332942,1,1,1,0,0.0,1,0,40.0,Low-Cost,4.267173376747548,3-5 km
Puente de Vallecas,f,40.39995,-3.66477,1,0,0,0,4.73,1,0,33.0,Low-Cost,3.7609898457665945,3-5 km
Ciudad Lineal,f,40.42667423129823,-3.6570900293302335,0,0,1,1,4.56,1,0,41.0,Low-Cost,4.068248033265231,3-5 km
Moratalaz,f,40.4093199,-3.6543029,1,0,0,0,4.58,1,0,27.0,Low-Cost,4.232489907743202,3-5 km
Latina,f,40.40473,-3.74166,1,0,0,0,4.28,1,1,58.0,Low-Cost,3.5081016286805937,3-5 km
Hortaleza,f,40.4641324,-3.6484735,1,0,0,0,4.89,2,1,154.0,Luxury,7.0244357122782395,5-10 km
Tetuán,f,40.45044,-3.69947,1,0,0,1,4.73,2,0,101.0,Economic,3.7627681050722055,3-5 km
Latina,t,40.40325199999999,-3.7472185,1,0,0,0,5.0,2,0,177.0,Luxury,4.00598422426956,3-5 km
Retiro,f,40.40689,-3.6743,1,0,0,1,4.75,1,0,39.0,Low-Cost,2.6910024140709536,2-3 km
Centro,f,40.41093,-3.71795,1,1,1,1,4.69,2,1,165.0,Luxury,1.394971343018344,1-2 km
Puente de Vallecas,f,40.3934659365235,-3.6571320832652434,1,0,0,0,4.83,1,0,21.0,Low-Cost,4.6902668567667085,3-5 km
Retiro,f,40.42061,-3.6843,1,0,1,1,4.54,2,0,187.0,Luxury,1.6685333901154444,1-2 km
Latina,f,40.40958,-3.73856,1,0,0,1,4.0,1,0,40.0,Low-Cost,3.0860433944331844,3-5 km
Chamartín,f,40.4664963,-3.6731219,0,0,0,1,4.46,2,0,72.0,Low-Cost,6.096137014626962,5-10 km
Tetuán,t,40.46911,-3.70419,1,1,0,0,4.8,2,1,104.0,Economic,5.824946650320003,5-10 km
Tetuán,f,40.46872,-3.68906,1,0,0,0,5.0,2,0,150.0,Luxury,5.9060711384523845,5-10 km
Tetuán,f,40.45647754255271,-3.704837886020866,1,1,0,1,0.0,2,1,320.0,Luxury,4.421656361722,3-5 km
Moratalaz,f,40.40866,-3.65928,0,0,1,0,4.72,1,0,40.0,Low-Cost,3.836566944988448,3-5 km
Fuencarral - El Pardo,t,40.47456,-3.71381,1,0,0,1,4.86,2,0,109.0,Economic,6.491273790776491,5-10 km
Chamartín,t,40.44999,-3.66736,1,1,1,1,4.9,2,0,67.0,Low-Cost,4.790780694599019,3-5 km
Barajas,t,40.45453,-3.58874,0,0,1,0,4.89,1,0,38.0,Low-Cost,10.570638455980763,>10 km
Latina,f,40.40445,-3.7398,1,0,1,1,4.79,1,0,31.0,Low-Cost,3.3754701580246476,3-5 km
Ciudad Lineal,f,40.45463153690291,-3.658803406286484,1,0,0,1,4.57,2,0,156.0,Luxury,5.654180581713653,5-10 km
Tetuán,f,40.47377339170812,-3.6888198380981496,1,0,0,1,5.0,2,1,150.0,Luxury,6.460945035058186,5-10 km
Salamanca,t,40.43215,-3.68384,1,0,1,0,4.92,1,0,65.0,Low-Cost,2.380057016354037,2-3 km
Puente de Vallecas,f,40.399303437367145,-3.6637226005711554,1,0,0,1,4.5,2,0,266.0,Luxury,3.873713473303626,3-5 km
Centro,t,40.40959,-3.71687,1,0,0,1,4.78,2,0,89.0,Economic,1.3937296019670418,1-2 km
Retiro,f,40.4029,-3.67843,1,0,1,1,4.09,2,1,113.0,Economic,2.6100395040686117,2-3 km
Puente de Vallecas,f,40.3998981,-3.6627831,1,0,0,0,4.76,1,0,35.0,Low-Cost,3.9107096816577203,3-5 km
Hortaleza,f,40.45856,-3.65377,0,0,0,1,4.42,1,0,70.0,Low-Cost,6.263741921119051,5-10 km
Carabanchel,f,40.39093,-3.73708,1,0,1,0,0.0,1,0,100.0,Economic,4.048701126400275,3-5 km
Usera,f,40.3796812,-3.7076359,1,1,1,0,0.0,0,0,50.0,Low-Cost,4.135565952051858,3-5 km
Carabanchel,t,40.38768,-3.73531,1,1,0,1,4.76,2,0,49.0,Low-Cost,4.214550029255661,3-5 km
Carabanchel,f,40.38692563817461,-3.743408593641703,1,0,0,1,4.17,2,0,141.0,Economic,4.742859655737121,3-5 km
Usera,f,40.38089,-3.6985,1,0,0,0,4.6,2,1,479.0,Luxury,4.0061268959447505,3-5 km
Latina,f,40.40532,-3.73889,1,0,0,0,3.75,1,0,36.0,Low-Cost,3.2663626654223346,3-5 km
Ciudad Lineal,f,40.43277,-3.64137,1,0,0,1,5.0,2,1,263.0,Luxury,5.540519598373037,5-10 km
Moncloa - Aravaca,t,40.4234,-3.71793,1,0,1,0,4.75,2,0,85.0,Economic,1.4408065870860132,1-2 km
Ciudad Lineal,t,40.42531,-3.65433,1,0,0,0,4.89,1,0,49.0,Low-Cost,4.257056150051451,3-5 km
Carabanchel,f,40.3952,-3.71643,1,1,1,1,4.51,2,0,77.0,Low-Cost,2.63807972376967,2-3 km
Ciudad Lineal,f,40.44084,-3.63869,1,0,1,0,4.67,2,1,130.0,Economic,6.093568214851793,5-10 km
Ciudad Lineal,f,40.44486654261386,-3.6423430897789504,1,0,0,1,0.0,2,0,234.0,Luxury,6.0367851415656855,5-10 km
Retiro,t,40.40425,-3.68317,1,0,1,1,4.93,2,1,144.0,Luxury,2.2003257004995316,2-3 km
Ciudad Lineal,t,40.42452791487146,-3.6562212019985023,0,1,1,0,4.94,1,0,22.0,Low-Cost,4.081857276492602,3-5 km
Chamartín,t,40.45360114291215,-3.687675297260285,1,0,0,1,5.0,2,0,500.0,Luxury,4.308994355386633,3-5 km
Tetuán,f,40.44797019319881,-3.7014001607894897,1,0,0,1,4.62,2,0,95.0,Economic,3.477735964115668,3-5 km
Tetuán,f,40.4472981,-3.700145199999999,1,0,0,1,4.27,1,0,55.0,Low-Cost,3.4098606407486383,3-5 km
Tetuán,f,40.4722226056612,-3.6932095253886006,1,0,1,1,4.33,2,1,94.0,Economic,6.229861021374863,5-10 km
Latina,t,40.39158122943353,-3.743352767434202,1,0,0,1,4.91,2,0,61.0,Low-Cost,4.393029241813882,3-5 km
Tetuán,f,40.459416102076595,-3.709651770228813,1,0,0,1,4.47,2,0,96.0,Economic,4.776561558892473,3-5 km
Tetuán,f,40.46942385103625,-3.701064427005397,0,0,1,1,0.0,2,1,155.0,Luxury,5.86256089284701,5-10 km
Chamartín,t,40.45517807836576,-3.6801431714878783,1,0,0,1,4.88,2,1,158.0,Luxury,4.704522198347847,3-5 km
Salamanca,t,40.42864,-3.66442,1,0,0,0,4.75,2,1,132.0,Economic,3.5507750105817366,3-5 km
Latina,t,40.38752272600437,-3.752200111012686,1,0,0,0,4.91,2,0,68.0,Low-Cost,5.259736044978944,5-10 km
Puente de Vallecas,t,40.399088058941345,-3.6627414656066826,1,0,0,1,4.93,2,0,59.0,Low-Cost,3.957684968343241,3-5 km
Moncloa - Aravaca,t,40.43099,-3.71844,1,0,1,0,5.0,1,0,24.0,Low-Cost,2.0368171209536525,2-3 km
Ciudad Lineal,t,40.43402373187472,-3.6545030433919945,1,1,1,1,4.9,2,1,106.0,Economic,4.559255867698893,3-5 km
Puente de Vallecas,f,40.39174286266571,-3.662990849014249,1,1,0,1,4.7,2,0,98.0,Economic,4.403538081384298,3-5 km
Puente de Vallecas,f,40.40343,-3.66054,1,0,0,1,0.0,1,0,40.0,Low-Cost,3.913767614260885,3-5 km
Chamartín,t,40.4559745,-3.6806359,1,0,0,1,4.9,2,1,250.0,Luxury,4.768182633745792,3-5 km
Ciudad Lineal,f,40.42662929999999,-3.6553451,1,0,0,0,5.0,2,1,154.0,Luxury,4.209281037547961,3-5 km
Retiro,f,40.42059365503591,-3.6841193431574255,1,1,1,1,4.79,2,1,210.0,Luxury,1.6828464555844933,1-2 km
Tetuán,f,40.4617,-3.70671,1,1,1,1,4.71,2,0,113.0,Economic,5.008678423594924,5-10 km
Salamanca,f,40.43089,-3.66494,1,0,0,1,4.49,2,1,167.0,Luxury,3.6117674460303975,3-5 km
Retiro,f,40.40909,-3.679,1,0,1,1,0.0,2,1,211.0,Luxury,2.228818413050627,2-3 km
Tetuán,f,40.44942246686503,-3.700644843081028,1,0,0,1,4.73,2,0,79.0,Low-Cost,3.6424921147760965,3-5 km
Ciudad Lineal,f,40.425680387242295,-3.652984170535559,1,0,0,0,4.67,2,1,82.0,Low-Cost,4.377329760816886,3-5 km
Latina,f,40.4091,-3.73414,1,1,0,1,0.0,2,0,127.0,Economic,2.7422145786399077,2-3 km
Fuencarral - El Pardo,t,40.47288,-3.71647,1,0,0,1,4.75,2,0,106.0,Economic,6.341813163361915,5-10 km
Chamberí,f,40.44465,-3.7016,1,0,1,0,4.44,1,0,63.0,Low-Cost,3.1081606649510656,3-5 km
Moncloa - Aravaca,f,40.43645,-3.71858,0,1,0,1,0.0,1,0,86.0,Economic,2.5442135577084874,2-3 km
Carabanchel,f,40.38860424398999,-3.7377741936976094,1,0,0,1,0.0,2,0,85.0,Economic,4.275775052357736,3-5 km
Carabanchel,f,40.39076,-3.73246,1,0,0,0,4.33,1,0,56.0,Low-Cost,3.7971769448630397,3-5 km
Latina,f,40.41464,-3.72573,1,0,0,1,4.64,2,0,58.0,Low-Cost,1.9097891043399884,1-2 km
Chamartín,f,40.4638931752181,-3.688300512006245,1,1,1,1,3.8,2,1,229.0,Luxury,5.396631783994183,5-10 km
Puente de Vallecas,f,40.39415,-3.659,1,0,0,0,0.0,1,0,100.0,Economic,4.516429881399333,3-5 km
Chamartín,t,40.4573,-3.67264,1,0,1,1,5.0,2,1,350.0,Luxury,5.205962525507659,5-10 km
Latina,f,40.40445,-3.74194,1,0,0,0,4.16,1,0,58.0,Low-Cost,3.5419293685443876,3-5 km
Tetuán,f,40.45287632713123,-3.704782384161637,1,0,0,0,4.5,2,0,99.0,Economic,4.0212553827410815,3-5 km
Retiro,f,40.40429,-3.6696,1,0,1,1,4.4,2,1,229.0,Luxury,3.173793520823819,3-5 km
Moncloa - Aravaca,f,40.4287906,-3.7196117,1,0,1,1,0.0,2,1,229.0,Luxury,1.9225698130267326,1-2 km
Tetuán,f,40.47212,-3.69344,1,0,1,1,0.0,2,0,80.0,Low-Cost,6.215902176067578,5-10 km
Carabanchel,f,40.39056,-3.73203,0,0,0,0,4.2,1,0,57.0,Low-Cost,3.7906814646059557,3-5 km
Hortaleza,f,40.462517150936144,-3.6381029062151646,1,0,0,0,4.5,2,0,159.0,Luxury,7.510169618085445,5-10 km
Ciudad Lineal,f,40.42473665186265,-3.65321250793458,1,0,0,1,5.0,2,0,100.0,Economic,4.335777242722915,3-5 km
Arganzuela,f,40.391366529860754,-3.687258751303303,1,0,0,0,4.82,2,1,129.0,Economic,3.131661824926758,3-5 km
Carabanchel,f,40.39217,-3.72393,1,1,0,1,4.76,1,0,40.0,Low-Cost,3.239954871445642,3-5 km
Fuencarral - El Pardo,f,40.47568099637958,-3.7111071815685537,1,0,0,1,5.0,2,0,111.0,Economic,6.5880400681358315,5-10 km
Ciudad Lineal,t,40.43404,-3.65407,1,0,0,1,4.8,2,0,106.0,Economic,4.593274770322793,3-5 km
Salamanca,t,40.44127,-3.66199,1,0,1,1,4.82,2,1,106.0,Economic,4.437992530057663,3-5 km
Salamanca,f,40.43372782456274,-3.6640944455874287,0,0,1,1,0.0,2,0,105.0,Economic,3.822061536713894,3-5 km
Latina,t,40.38932,-3.75269,1,0,0,0,4.88,2,0,65.0,Low-Cost,5.172158663125165,5-10 km
Puente de Vallecas,f,40.3977,-3.66406,1,1,0,1,5.0,2,0,389.0,Luxury,3.9418036569091415,3-5 km
Latina,f,40.40703,-3.73715,1,1,0,1,4.04,2,1,92.0,Economic,3.059003052881305,3-5 km
Chamartín,f,40.46348480753488,-3.688608030357003,1,0,1,1,5.0,2,1,111.0,Economic,5.346387493914999,5-10 km
Retiro,t,40.40308,-3.68004,1,1,1,1,4.79,2,1,156.0,Luxury,2.4889276957652937,2-3 km
Ciudad Lineal,t,40.427598918733906,-3.6557107576757097,0,0,1,0,0.0,1,0,26.0,Low-Cost,4.209069094919373,3-5 km
Tetuán,t,40.46830982895885,-3.688946224450864,1,0,1,1,4.81,2,0,139.0,Economic,5.863427697465685,5-10 km
Latina,t,40.40784,-3.73901,1,0,0,0,4.79,2,0,66.0,Low-Cost,3.1776723100729978,3-5 km
Ciudad Lineal,f,40.42104,-3.65477,1,0,0,1,4.91,1,0,39.0,Low-Cost,4.139479192183121,3-5 km
Tetuán,t,40.4533,-3.69403,1,0,1,0,4.79,1,0,45.0,Low-Cost,4.142129590845415,3-5 km
Latina,f,40.40513,-3.75245,1,0,0,1,4.77,1,0,35.0,Low-Cost,4.3534420998263315,3-5 km
Moratalaz,f,40.40863978914706,-3.65890022367239,1,0,0,0,5.0,1,0,57.0,Low-Cost,3.868358210985404,3-5 km
Arganzuela,f,40.3869635,-3.6907575,1,0,0,1,5.0,2,0,81.0,Low-Cost,3.4770088999438613,3-5 km
Chamberí,f,40.43554,-3.71705,0,0,1,1,5.0,1,0,55.0,Low-Cost,2.392094617365374,2-3 km
Salamanca,t,40.43363,-3.66152,1,1,1,1,4.8,2,1,80.0,Low-Cost,4.007804885093054,3-5 km
Moncloa - Aravaca,f,40.43695,-3.71909,0,0,0,0,0.0,1,0,56.0,Low-Cost,2.614036139421121,2-3 km
Puente de Vallecas,f,40.38185320267512,-3.667455264394324,1,0,0,1,3.33,2,1,100.0,Economic,4.926692004567384,3-5 km
Usera,f,40.38494960000001,-3.7032414,1,0,0,0,3.64,2,0,81.0,Low-Cost,3.533717716341233,3-5 km
Salamanca,f,40.4369886,-3.684450599999999,1,0,1,1,0.0,2,1,211.0,Luxury,2.762455832466742,2-3 km
Retiro,f,40.40726858651684,-3.68410175083924,1,0,0,1,5.0,2,1,319.0,Luxury,1.9388854654190428,1-2 km
Salamanca,f,40.4353,-3.66353,1,0,0,1,4.88,2,0,87.0,Economic,3.9520940149522352,3-5 km
Usera,f,40.3861,-3.70635,1,0,1,0,4.67,0,0,45.0,Low-Cost,3.415319601113677,3-5 km
Tetuán,f,40.44954,-3.7,1,0,0,1,4.3,2,0,59.0,Low-Cost,3.659345578714497,3-5 km
Puente de Vallecas,f,40.40012569269912,-3.664742750077692,1,0,1,1,4.52,1,0,28.0,Low-Cost,3.753341693424573,3-5 km
Salamanca,f,40.42995,-3.66357,1,0,0,1,5.0,1,0,85.0,Economic,3.6734357662061448,3-5 km
Puente de Vallecas,f,40.38787,-3.66058,0,1,0,1,4.91,1,0,45.0,Low-Cost,4.838057073533087,3-5 km
Salamanca,f,40.43700700718132,-3.681352801388873,1,0,1,1,0.0,2,1,77.0,Low-Cost,2.9236294229903095,2-3 km
Puente de Vallecas,f,40.39054,-3.65474,1,1,1,0,4.93,1,0,25.0,Low-Cost,5.041259424617869,5-10 km
Ciudad Lineal,f,40.44020554485443,-3.6444513385587864,1,0,0,1,4.38,2,1,130.0,Economic,5.626660993455462,5-10 km
Usera,f,40.3796812,-3.7076359,1,1,1,0,0.0,0,0,84.0,Economic,4.135565952051858,3-5 km
Puente de Vallecas,f,40.38225295133044,-3.667433445051051,1,0,0,1,0.0,2,1,221.0,Luxury,4.89292262366059,3-5 km
Chamartín,t,40.45917821726232,-3.679547868669033,1,0,0,1,4.95,2,1,180.0,Luxury,5.131646003772251,5-10 km
